date,measure,horizon,value
2004-10-01,Headline PCE,1m,5.276777339926175
2004-11-01,Headline PCE,1m,4.72337723347791
2004-12-01,Headline PCE,1m,0.6408204666576323
2005-01-01,Headline PCE,1m,1.585646290757392
2005-02-01,Headline PCE,1m,3.388684099834882
2005-03-01,Headline PCE,1m,3.6539448585562795
2005-04-01,Headline PCE,1m,3.4145110957464198
2005-05-01,Headline PCE,1m,0.6785469008657952
2005-06-01,Headline PCE,1m,0.7521303031130744
2005-07-01,Headline PCE,1m,5.20206723451575
2005-08-01,Headline PCE,1m,4.950064392684217
2005-09-01,Headline PCE,1m,12.215817356327374
2005-10-01,Headline PCE,1m,1.935882213037332
2005-11-01,Headline PCE,1m,-2.4778578414409336
2005-12-01,Headline PCE,1m,0
2006-01-01,Headline PCE,1m,5.974964199320931
2006-02-01,Headline PCE,1m,0.7206397274443166
2006-03-01,Headline PCE,1m,2.3507577776803235
2006-04-01,Headline PCE,1m,5.718627271333432
2006-05-01,Headline PCE,1m,3.271441944118858
2006-06-01,Headline PCE,1m,2.999167162453187
2006-07-01,Headline PCE,1m,4.178753854858286
2006-08-01,Headline PCE,1m,3.8417498715356713
2006-09-01,Headline PCE,1m,-3.098711662750664
2006-10-01,Headline PCE,1m,-2.7904503995109797
2006-11-01,Headline PCE,1m,0.4116267120654049
2006-12-01,Headline PCE,1m,4.3471866793861835
2007-01-01,Headline PCE,1m,4.082352146504409
2007-02-01,Headline PCE,1m,3.7916593650130226
2007-03-01,Headline PCE,1m,4.47819297248655
2007-04-01,Headline PCE,1m,2.858873065096579
2007-05-01,Headline PCE,1m,3.540673689619611
2007-06-01,Headline PCE,1m,2.573112336070782
2007-07-01,Headline PCE,1m,1.846037709946713
2007-08-01,Headline PCE,1m,0.8200425961811142
2007-09-01,Headline PCE,1m,4.720942613011325
2007-10-01,Headline PCE,1m,3.700436321187972
2007-11-01,Headline PCE,1m,6.551834516420385
2007-12-01,Headline PCE,1m,2.8106582818635983
2008-01-01,Headline PCE,1m,3.070197345482928
2008-02-01,Headline PCE,1m,2.420847328675868
2008-03-01,Headline PCE,1m,3.4896905537732392
2008-04-01,Headline PCE,1m,2.2430772506313312
2008-05-01,Headline PCE,1m,5.271961623179866
2008-06-01,Headline PCE,1m,9.061917871218949
2008-07-01,Headline PCE,1m,5.729223968151964
2008-08-01,Headline PCE,1m,-0.9663839166155763
2008-09-01,Headline PCE,1m,1.00267108166201
2008-10-01,Headline PCE,1m,-7.643307603041283
2008-11-01,Headline PCE,1m,-13.27760934229828
2008-12-01,Headline PCE,1m,-6.502566391506459
2009-01-01,Headline PCE,1m,0.1362970157363197
2009-02-01,Headline PCE,1m,2.1732558701005322
2009-03-01,Headline PCE,1m,-1.310799430024412
2009-04-01,Headline PCE,1m,1.7284317284309125
2009-05-01,Headline PCE,1m,1.2575443872452796
2009-06-01,Headline PCE,1m,7.365272702021186
2009-07-01,Headline PCE,1m,0.13504842826201902
2009-08-01,Headline PCE,1m,3.537804277072598
2009-09-01,Headline PCE,1m,1.9549552826589878
2009-10-01,Headline PCE,1m,4.650482089768615
2009-11-01,Headline PCE,1m,3.0394291222381797
2009-12-01,Headline PCE,1m,0.6964180134222175
2010-01-01,Headline PCE,1m,2.660345565519484
2010-02-01,Headline PCE,1m,-0.026623181979557042
2010-03-01,Headline PCE,1m,1.7039807343308455
2010-04-01,Headline PCE,1m,0.6533927419456687
2010-05-01,Headline PCE,1m,0.38602067841286836
2010-06-01,Headline PCE,1m,-0.5035992407880885
2010-07-01,Headline PCE,1m,1.0280570327929395
2010-08-01,Headline PCE,1m,1.6588993834592447
2010-09-01,Headline PCE,1m,1.1998924627245167
2010-10-01,Headline PCE,1m,3.8960396080290893
2010-11-01,Headline PCE,1m,2.416292178809054
2010-12-01,Headline PCE,1m,2.7486656499063455
2011-01-01,Headline PCE,1m,3.6626614151114234
2011-02-01,Headline PCE,1m,3.394419843968355
2011-03-01,Headline PCE,1m,4.931773805475981
2011-04-01,Headline PCE,1m,5.211293737792033
2011-05-01,Headline PCE,1m,3.7046131103660507
2011-06-01,Headline PCE,1m,-0.2453128399983906
2011-07-01,Headline PCE,1m,2.0619184029838644
2011-08-01,Headline PCE,1m,2.8634113636344605
2011-09-01,Headline PCE,1m,1.6998693986860713
2011-10-01,Headline PCE,1m,0.02571906197057494
2011-11-01,Headline PCE,1m,2.483660255689668
2011-12-01,Headline PCE,1m,0.6951046608282496
2012-01-01,Headline PCE,1m,4.181775779863206
2012-02-01,Headline PCE,1m,2.7171395995868597
2012-03-01,Headline PCE,1m,2.319634984287111
2012-04-01,Headline PCE,1m,1.589676638100923
2012-05-01,Headline PCE,1m,-1.339054224122338
2012-06-01,Headline PCE,1m,-0.6090965316994046
2012-07-01,Headline PCE,1m,0.4337327290055315
2012-08-01,Headline PCE,1m,4.109891908830576
2012-09-01,Headline PCE,1m,3.714873496236626
2012-10-01,Headline PCE,1m,3.6119257408475214
2012-11-01,Headline PCE,1m,-0.8164800921948157
2012-12-01,Headline PCE,1m,-0.18909245750741155
2013-01-01,Headline PCE,1m,2.3081189738911823
2013-02-01,Headline PCE,1m,4.354301974623254
2013-03-01,Headline PCE,1m,-1.569947060441812
2013-04-01,Headline PCE,1m,-1.2122136800047367
2013-05-01,Headline PCE,1m,0.8841489904353628
2013-06-01,Headline PCE,1m,2.697755779615729
2013-07-01,Headline PCE,1m,1.5028373515853843
2013-08-01,Headline PCE,1m,1.7934292309377486
2013-09-01,Headline PCE,1m,0.5266280537800316
2013-10-01,Headline PCE,1m,1.599504593670109
2013-11-01,Headline PCE,1m,1.800270032534379
2013-12-01,Headline PCE,1m,2.114859277244796
2014-01-01,Headline PCE,1m,2.5178626940178805
2014-02-01,Headline PCE,1m,0.5728443096976621
2014-03-01,Headline PCE,1m,1.9413329289845294
2014-04-01,Headline PCE,1m,2.152856164067418
2014-05-01,Headline PCE,1m,1.9977079874573755
2014-06-01,Headline PCE,1m,1.3172423001078126
2014-07-01,Headline PCE,1m,1.71612740952638
2014-08-01,Headline PCE,1m,-0.14775744581098094
2014-09-01,Headline PCE,1m,0.41978702594283046
2014-10-01,Headline PCE,1m,-0.35665749367258526
2014-11-01,Headline PCE,1m,-1.1399787826733454
2014-12-01,Headline PCE,1m,-2.088866728448635
2015-01-01,Headline PCE,1m,-5.608280402080645
2015-02-01,Headline PCE,1m,2.143817518271862
2015-03-01,Headline PCE,1m,2.29173451164979
2015-04-01,Headline PCE,1m,1.0690322595259483
2015-05-01,Headline PCE,1m,2.917996928891675
2015-06-01,Headline PCE,1m,2.355339048471272
2015-07-01,Headline PCE,1m,1.100719236828529
2015-08-01,Headline PCE,1m,0.08609511958466154
2015-09-01,Headline PCE,1m,-1.647065796186753
2015-10-01,Headline PCE,1m,0
2015-11-01,Headline PCE,1m,0.7535364115920151
2015-12-01,Headline PCE,1m,-1.00418592611059
2016-01-01,Headline PCE,1m,0.49364333622892165
2016-02-01,Headline PCE,1m,-0.6259152348617403
2016-03-01,Headline PCE,1m,2.844153200889954
2016-04-01,Headline PCE,1m,4.003107719094134
2016-05-01,Headline PCE,1m,1.9770149240533552
2016-06-01,Headline PCE,1m,2.123225494050196
2016-07-01,Headline PCE,1m,0.20767261750798127
2016-08-01,Headline PCE,1m,1.6845854926632153
2016-09-01,Headline PCE,1m,2.3026076401754914
2016-10-01,Headline PCE,1m,2.484626803912837
2016-11-01,Headline PCE,1m,0.4012701568984589
2016-12-01,Headline PCE,1m,2.082281152503862
2017-01-01,Headline PCE,1m,4.701111613194664
2017-02-01,Headline PCE,1m,1.641159763130906
2017-03-01,Headline PCE,1m,-0.6128162018066874
2017-04-01,Headline PCE,1m,2.3148543485809414
2017-05-01,Headline PCE,1m,-0.5161975953067222
2017-06-01,Headline PCE,1m,1.015915575637849
2017-07-01,Headline PCE,1m,0.44595030348697495
2017-08-01,Headline PCE,1m,2.726802831770958
2017-09-01,Headline PCE,1m,4.567717777682967
2017-10-01,Headline PCE,1m,1.5770222554789104
2017-11-01,Headline PCE,1m,1.7324792173044612
2017-12-01,Headline PCE,1m,1.7542011490602416
2018-01-01,Headline PCE,1m,4.593005806527395
2018-02-01,Headline PCE,1m,2.60371257728218
2018-03-01,Headline PCE,1m,1.2854162703686889
2018-04-01,Headline PCE,1m,2.8982074732516017
2018-05-01,Headline PCE,1m,2.0831869513750823
2018-06-01,Headline PCE,1m,1.0408257507587226
2018-07-01,Headline PCE,1m,1.277648349792626
2018-08-01,Headline PCE,1m,0.8373704026372941
2018-09-01,Headline PCE,1m,2.493614161047253
2018-10-01,Headline PCE,1m,2.0936805316538853
2018-11-01,Headline PCE,1m,0.4101456668697656
2018-12-01,Headline PCE,1m,0.83333263952452
2019-01-01,Headline PCE,1m,-0.617518738517886
2019-02-01,Headline PCE,1m,2.220076948471905
2019-03-01,Headline PCE,1m,2.753031135160322
2019-04-01,Headline PCE,1m,3.4411305688075267
2019-05-01,Headline PCE,1m,0.8742265062391841
2019-06-01,Headline PCE,1m,0.569956452278686
2019-07-01,Headline PCE,1m,1.612036672325723
2019-08-01,Headline PCE,1m,0.5572848969055411
2019-09-01,Headline PCE,1m,0.7316793013054657
2019-10-01,Headline PCE,1m,2.149430473314884
2019-11-01,Headline PCE,1m,1.2426229877372075
2019-12-01,Headline PCE,1m,3.3139252679898368
2020-01-01,Headline PCE,1m,2.1257580947157795
2020-02-01,Headline PCE,1m,0.9573766923575588
2020-03-01,Headline PCE,1m,-3.411003051807937
2020-04-01,Headline PCE,1m,-4.8709164490034045
2020-05-01,Headline PCE,1m,1.208514909697711
2020-06-01,Headline PCE,1m,3.8531452589260162
2020-07-01,Headline PCE,1m,3.6028018049852006
2020-08-01,Headline PCE,1m,3.402546207777135
2020-09-01,Headline PCE,1m,2.1609031176988758
2020-10-01,Headline PCE,1m,1.079002477825508
2020-11-01,Headline PCE,1m,1.2279584701225366
2020-12-01,Headline PCE,1m,5.145133650757483
2021-01-01,Headline PCE,1m,5.206397494735904
2021-02-01,Headline PCE,1m,4.064499822719014
2021-03-01,Headline PCE,1m,6.423979722772866
2021-04-01,Headline PCE,1m,6.508486254985124
2021-05-01,Headline PCE,1m,6.390743881922845
2021-06-01,Headline PCE,1m,6.686026578268667
2021-07-01,Headline PCE,1m,5.611976358825821
2021-08-01,Headline PCE,1m,4.688901294015602
2021-09-01,Headline PCE,1m,4.010841962883238
2021-10-01,Headline PCE,1m,8.234735032794195
2021-11-01,Headline PCE,1m,8.295133148803323
2021-12-01,Headline PCE,1m,7.695565289010209
2022-01-01,Headline PCE,1m,6.768703612926874
2022-02-01,Headline PCE,1m,7.319437703906617
2022-03-01,Headline PCE,1m,11.080053240911791
2022-04-01,Headline PCE,1m,3.655588526627218
2022-05-01,Headline PCE,1m,7.712061613812882
2022-06-01,Headline PCE,1m,12.193848003314045
2022-07-01,Headline PCE,1m,-0.07199392885099964
2022-08-01,Headline PCE,1m,3.395607115645194
2022-09-01,Headline PCE,1m,4.342101198876014
2022-10-01,Headline PCE,1m,5.748884060920889
2022-11-01,Headline PCE,1m,3.1483630300446652
2022-12-01,Headline PCE,1m,1.6361789342169253
2023-01-01,Headline PCE,1m,6.619258195989275
2023-02-01,Headline PCE,1m,3.596931323319019
2023-03-01,Headline PCE,1m,1.712225410259327
2023-04-01,Headline PCE,1m,4.225659273132765
2023-05-01,Headline PCE,1m,2.0090790362443434
2023-06-01,Headline PCE,1m,3.2329557640577544
2023-07-01,Headline PCE,1m,1.3833213230453945
2023-08-01,Headline PCE,1m,3.672122312229753
2023-09-01,Headline PCE,1m,4.546055817666006
2023-10-01,Headline PCE,1m,0.6442984177895905
2023-11-01,Headline PCE,1m,0.08893682844142159
2023-12-01,Headline PCE,1m,1.6620052890916837
2024-01-01,Headline PCE,1m,5.7693890115734
2024-02-01,Headline PCE,1m,3.6732906465837933
2024-03-01,Headline PCE,1m,4.392796404292443
2024-04-01,Headline PCE,1m,2.9955417597571365
2024-05-01,Headline PCE,1m,0.06812513677738607
2024-06-01,Headline PCE,1m,1.8740644749867252
2024-07-01,Headline PCE,1m,1.9304382336117198
2024-08-01,Headline PCE,1m,1.4939369465620578
2024-09-01,Headline PCE,1m,2.696436059666718
2024-10-01,Headline PCE,1m,3.236366622610576
2024-11-01,Headline PCE,1m,1.3871211238046133
2024-12-01,Headline PCE,1m,3.342913323411345
2025-01-01,Headline PCE,1m,4.2875231393430635
2025-02-01,Headline PCE,1m,4.9303375274295735
2025-03-01,Headline PCE,1m,0.19076227658447742
2025-04-01,Headline PCE,1m,2.009685760849189
2025-05-01,Headline PCE,1m,2.2099448828650337
2025-06-01,Headline PCE,1m,3.501722937470464
2025-07-01,Headline PCE,1m,2.0740092586278402
2025-08-01,Headline PCE,1m,3.1932518011736244
2025-09-01,Headline PCE,1m,3.1750761588284604
2025-10-01,Headline PCE,1m,2.337705932851364
2025-11-01,Headline PCE,1m,2.6691394899695187
2025-12-01,Headline PCE,1m,4.043335880412391
2026-01-01,Headline PCE,1m,4.252553271421222
2026-02-01,Headline PCE,1m,4.906126684387391
2026-03-01,Headline PCE,1m,8.304003612604639
2026-04-01,Headline PCE,1m,5.112858455417779
2026-05-01,Headline PCE,1m,5.928619838572802
2026-06-01,Headline PCE,1m,-1.1070081516916241
2026-07-01,Headline PCE,1m,1.887511863079383
1959-04-01,Headline PCE,3m,1.458716766775403
1959-05-01,Headline PCE,3m,1.2709180672846543
1959-06-01,Headline PCE,3m,2.17700773787739
1959-07-01,Headline PCE,3m,2.226112332871133
1959-08-01,Headline PCE,3m,2.5993340364514284
1959-09-01,Headline PCE,3m,2.4850104563005404
1959-10-01,Headline PCE,3m,2.612947632240492
1959-11-01,Headline PCE,3m,2.2902096216510293
1959-12-01,Headline PCE,3m,1.702925554861423
1960-01-01,Headline PCE,3m,0.4943562315161465
1960-02-01,Headline PCE,3m,0.6504255134152759
1960-03-01,Headline PCE,3m,0.4154220037065892
1960-04-01,Headline PCE,3m,2.1176428474115605
1960-05-01,Headline PCE,3m,2.1154307125004213
1960-06-01,Headline PCE,3m,2.061586131086579
1960-07-01,Headline PCE,3m,1.3224675435902888
1960-08-01,Headline PCE,3m,1.5816631676298654
1960-09-01,Headline PCE,3m,1.6330954394188968
1960-10-01,Headline PCE,3m,1.3700643823749692
1960-11-01,Headline PCE,3m,2.069923009111996
1960-12-01,Headline PCE,3m,1.9124612129450602
1961-01-01,Headline PCE,3m,1.520836266353287
1961-02-01,Headline PCE,3m,0.5118679164519913
1961-03-01,Headline PCE,3m,0.20447277673096842
1961-04-01,Headline PCE,3m,-0.1020994109903528
1961-05-01,Headline PCE,3m,-0.2294088588896126
1961-06-01,Headline PCE,3m,0.17880515350126025
1961-07-01,Headline PCE,3m,1.2831864725549202
1961-08-01,Headline PCE,3m,1.3855717658075806
1961-09-01,Headline PCE,3m,1.6688237089476532
1961-10-01,Headline PCE,3m,0.7659865443135017
1961-11-01,Headline PCE,3m,0.4586856209776169
1961-12-01,Headline PCE,3m,0.10167767354070101
1962-01-01,Headline PCE,3m,0.892367867475885
1962-02-01,Headline PCE,3m,1.9451695680142933
1962-03-01,Headline PCE,3m,2.3835176560874416
1962-04-01,Headline PCE,3m,2.069623868791637
1962-05-01,Headline PCE,3m,1.2448641855697051
1962-06-01,Headline PCE,3m,0.9631155985129869
1962-07-01,Headline PCE,3m,0.2777688426158331
1962-08-01,Headline PCE,3m,0.6064034175932598
1962-09-01,Headline PCE,3m,2.3380422201983775
1962-10-01,Headline PCE,3m,2.1599551447120557
1962-11-01,Headline PCE,3m,1.8502186863652348
1962-12-01,Headline PCE,3m,-0.2752492816667895
1963-01-01,Headline PCE,3m,1.1078134437750409
1963-02-01,Headline PCE,3m,1.2587169732637848
1963-03-01,Headline PCE,3m,1.0821935680268124
1963-04-01,Headline PCE,3m,0.07503516943794253
1963-05-01,Headline PCE,3m,0.3000748079753146
1963-06-01,Headline PCE,3m,1.5083638108362107
1963-07-01,Headline PCE,3m,2.345349758381965
1963-08-01,Headline PCE,3m,2.2399635008332197
1963-09-01,Headline PCE,3m,1.276220217276447
1963-10-01,Headline PCE,3m,1.2485802174096783
1963-11-01,Headline PCE,3m,1.2719234212385189
1963-12-01,Headline PCE,3m,1.9505521444437735
1964-01-01,Headline PCE,3m,2.022218594588643
1964-02-01,Headline PCE,3m,2.019319899929317
1964-03-01,Headline PCE,3m,1.6656467821766663
1964-04-01,Headline PCE,3m,1.1140919395682847
1964-05-01,Headline PCE,3m,0.5921888702740574
1964-06-01,Headline PCE,3m,0.9134897357233607
1964-07-01,Headline PCE,3m,1.1357910867311194
1964-08-01,Headline PCE,3m,1.3838059669961655
1964-09-01,Headline PCE,3m,1.4314574714857198
1964-10-01,Headline PCE,3m,1.1573027432717709
1964-11-01,Headline PCE,3m,1.42854881355714
1964-12-01,Headline PCE,3m,1.4016323420122268
1965-01-01,Headline PCE,3m,1.598541919798513
1965-02-01,Headline PCE,3m,1.2015927555748318
1965-03-01,Headline PCE,3m,1.1260598985598058
1965-04-01,Headline PCE,3m,1.3214062935202664
1965-05-01,Headline PCE,3m,2.0602708543706827
1965-06-01,Headline PCE,3m,2.725693431191001
1965-07-01,Headline PCE,3m,2.3750916752179885
1965-08-01,Headline PCE,3m,1.5588550569587634
1965-09-01,Headline PCE,3m,0.5807607245590374
1965-10-01,Headline PCE,3m,0.4108135358755982
1965-11-01,Headline PCE,3m,0.9926984269236883
1965-12-01,Headline PCE,3m,2.261240116684071
1966-01-01,Headline PCE,3m,2.6287164837844657
1966-02-01,Headline PCE,3m,3.633888872940383
1966-03-01,Headline PCE,3m,3.1535675832343735
1966-04-01,Headline PCE,3m,4.084336297095992
1966-05-01,Headline PCE,3m,2.892774018991595
1966-06-01,Headline PCE,3m,2.909950627217528
1966-07-01,Headline PCE,3m,2.295596159418789
1966-08-01,Headline PCE,3m,3.3566210133922247
1966-09-01,Headline PCE,3m,3.639041161516987
1966-10-01,Headline PCE,3m,3.922747720180819
1966-11-01,Headline PCE,3m,2.944122625452361
1966-12-01,Headline PCE,3m,2.5047526100862916
1967-01-01,Headline PCE,3m,1.4555459841953722
1967-02-01,Headline PCE,3m,1.335619012388034
1967-03-01,Headline PCE,3m,0.6998282058087613
1967-04-01,Headline PCE,3m,1.3562299110039477
1967-05-01,Headline PCE,3m,1.6601521943449438
1967-06-01,Headline PCE,3m,2.7452721462312146
1967-07-01,Headline PCE,3m,3.4523130531848523
1967-08-01,Headline PCE,3m,3.9450438290131062
1967-09-01,Headline PCE,3m,3.884863626896018
1967-10-01,Headline PCE,3m,3.635147547071349
1967-11-01,Headline PCE,3m,3.717941784790102
1967-12-01,Headline PCE,3m,3.1207024604962053
1968-01-01,Headline PCE,3m,3.8834951028798637
1968-02-01,Headline PCE,3m,4.198061104566375
1968-03-01,Headline PCE,3m,4.894614083368332
1968-04-01,Headline PCE,3m,4.264727845971938
1968-05-01,Headline PCE,3m,4.10812011892836
1968-06-01,Headline PCE,3m,4.094571585619899
1968-07-01,Headline PCE,3m,4.0585599561502095
1968-08-01,Headline PCE,3m,4.226963223722535
1968-09-01,Headline PCE,3m,4.327603686130899
1968-10-01,Headline PCE,3m,4.886084749917763
1968-11-01,Headline PCE,3m,4.592197149578547
1968-12-01,Headline PCE,3m,4.009754534259291
1969-01-01,Headline PCE,3m,3.812054447927915
1969-02-01,Headline PCE,3m,3.463457402288217
1969-03-01,Headline PCE,3m,4.553022956107
1969-04-01,Headline PCE,3m,4.758983353956103
1969-05-01,Headline PCE,3m,5.374155985486095
1969-06-01,Headline PCE,3m,5.437969328578651
1969-07-01,Headline PCE,3m,5.435904218424015
1969-08-01,Headline PCE,3m,4.904678462815859
1969-09-01,Headline PCE,3m,4.617039651952082
1969-10-01,Headline PCE,3m,4.203861065209713
1969-11-01,Headline PCE,3m,4.867100530349178
1969-12-01,Headline PCE,3m,5.042296583403805
1970-01-01,Headline PCE,3m,5.111620000902861
1970-02-01,Headline PCE,3m,4.959586921572123
1970-03-01,Headline PCE,3m,4.080039367493549
1970-04-01,Headline PCE,3m,4.704840037974289
1970-05-01,Headline PCE,3m,4.367065060514164
1970-06-01,Headline PCE,3m,4.419690220461203
1970-07-01,Headline PCE,3m,3.829103525713662
1970-08-01,Headline PCE,3m,3.6077939914797685
1970-09-01,Headline PCE,3m,4.392350032907499
1970-10-01,Headline PCE,3m,4.940910596438486
1970-11-01,Headline PCE,3m,5.493272814314487
1970-12-01,Headline PCE,3m,5.468246241100516
1971-01-01,Headline PCE,3m,4.281598430526468
1971-02-01,Headline PCE,3m,3.854544934453874
1971-03-01,Headline PCE,3m,3.3897862242833643
1971-04-01,Headline PCE,3m,4.134344550391744
1971-05-01,Headline PCE,3m,4.651326907756337
1971-06-01,Headline PCE,3m,5.124356284989107
1971-07-01,Headline PCE,3m,4.738807249396992
1971-08-01,Headline PCE,3m,4.215474407383613
1971-09-01,Headline PCE,3m,3.0013367896874144
1971-10-01,Headline PCE,3m,2.4003030577366857
1971-11-01,Headline PCE,3m,2.0599848712901547
1971-12-01,Headline PCE,3m,3.0577499352760107
1972-01-01,Headline PCE,3m,4.119050018320647
1972-02-01,Headline PCE,3m,4.903719360799741
1972-03-01,Headline PCE,3m,3.8579248480661077
1972-04-01,Headline PCE,3m,2.788629622654426
1972-05-01,Headline PCE,3m,2.0826166278048452
1972-06-01,Headline PCE,3m,2.1180955594038986
1972-07-01,Headline PCE,3m,2.9624088400313386
1972-08-01,Headline PCE,3m,3.2452507649117557
1972-09-01,Headline PCE,3m,4.480354318976731
1972-10-01,Headline PCE,3m,3.4594291713730074
1972-11-01,Headline PCE,3m,3.487660545690874
1972-12-01,Headline PCE,3m,2.956834504348893
1973-01-01,Headline PCE,3m,3.7354492345448964
1973-02-01,Headline PCE,3m,4.680891275363019
1973-03-01,Headline PCE,3m,6.3211492605281805
1973-04-01,Headline PCE,3m,8.206045490030323
1973-05-01,Headline PCE,3m,8.064650072777034
1973-06-01,Headline PCE,3m,7.466848944854343
1973-07-01,Headline PCE,3m,5.8548830585437805
1973-08-01,Headline PCE,3m,8.669166279393824
1973-09-01,Headline PCE,3m,7.915967042177474
1973-10-01,Headline PCE,3m,8.79501406150811
1973-11-01,Headline PCE,3m,7.3660029368160185
1973-12-01,Headline PCE,3m,9.198763847261393
1974-01-01,Headline PCE,3m,10.90747080847143
1974-02-01,Headline PCE,3m,12.431773297071391
