date,measure,value
1997-10-01,Headline PCE,1.4388386004676477
1997-10-01,Core PCE,1.5335175057788746
1997-10-01,Cleveland median,2.4848503992079003
1997-10-01,Dallas trimmed mean,2.051804515950593
1997-11-01,Headline PCE,1.264445176349298
1997-11-01,Core PCE,1.4315676862656943
1997-11-01,Cleveland median,2.4295882618392994
1997-11-01,Dallas trimmed mean,1.8961813861901362
1997-12-01,Headline PCE,1.1256686786623504
1997-12-01,Core PCE,1.452130354027119
1997-12-01,Cleveland median,2.371258528322656
1997-12-01,Dallas trimmed mean,1.8106852600668049
1998-01-01,Headline PCE,1.0442111277765918
1998-01-01,Core PCE,1.498369504104332
1998-01-01,Cleveland median,2.318199171049784
1998-01-01,Dallas trimmed mean,1.7437016561286498
1998-02-01,Headline PCE,0.7811720431640339
1998-02-01,Core PCE,1.3774722962547372
1998-02-01,Cleveland median,2.268162326309536
1998-02-01,Dallas trimmed mean,1.6695689861706597
1998-03-01,Headline PCE,0.6906372374510426
1998-03-01,Core PCE,1.2440526168485917
1998-03-01,Cleveland median,2.2761873107044437
1998-03-01,Dallas trimmed mean,1.6176577445565812
1998-04-01,Headline PCE,0.7169886476797558
1998-04-01,Core PCE,1.2318435754190062
1998-04-01,Cleveland median,2.303248461845911
1998-04-01,Dallas trimmed mean,1.6509689665654008
1998-05-01,Headline PCE,0.900913722922752
1998-05-01,Core PCE,1.2560710098810972
1998-05-01,Cleveland median,2.2959713905625705
1998-05-01,Dallas trimmed mean,1.6251363586073637
1998-06-01,Headline PCE,0.6865476461223494
1998-06-01,Core PCE,0.9796817079628823
1998-06-01,Cleveland median,2.390565958903082
1998-06-01,Dallas trimmed mean,1.68876099042798
1998-07-01,Headline PCE,0.8750745802199162
1998-07-01,Core PCE,1.1948695809600878
1998-07-01,Cleveland median,2.306957919461297
1998-07-01,Dallas trimmed mean,1.6209030897659886
1998-08-01,Headline PCE,0.9339957416607518
1998-08-01,Core PCE,1.433586892919834
1998-08-01,Cleveland median,2.2990363073032825
1998-08-01,Dallas trimmed mean,1.6715583332962183
1998-09-01,Headline PCE,0.6329651656754436
1998-09-01,Core PCE,1.206779095471802
1998-09-01,Cleveland median,2.407733356177971
1998-09-01,Dallas trimmed mean,1.7152451415189773
1998-10-01,Headline PCE,0.7226496209978421
1998-10-01,Core PCE,1.2507635071353036
1998-10-01,Cleveland median,2.4654653957282022
1998-10-01,Dallas trimmed mean,1.6735383579195684
1998-11-01,Headline PCE,0.7211946377057643
1998-11-01,Core PCE,1.2378916983540904
1998-11-01,Cleveland median,2.465207917802786
1998-11-01,Dallas trimmed mean,1.7598746805385588
1998-12-01,Headline PCE,0.8444010692918198
1998-12-01,Core PCE,1.353675450762836
1998-12-01,Cleveland median,2.4901674809309213
1998-12-01,Dallas trimmed mean,1.7755732376018472
1999-01-01,Headline PCE,0.935874236598039
1999-01-01,Core PCE,1.343304251488746
1999-01-01,Cleveland median,2.5372263230987357
1999-01-01,Dallas trimmed mean,1.8048472277559995
1999-02-01,Headline PCE,0.9321206806319822
1999-02-01,Core PCE,1.22177330086339
1999-02-01,Cleveland median,2.5617147278132535
1999-02-01,Dallas trimmed mean,1.8428842674868662
1999-03-01,Headline PCE,0.9927874416631539
1999-03-01,Core PCE,1.1444525840025506
1999-03-01,Cleveland median,2.509270408218896
1999-03-01,Dallas trimmed mean,1.7979705501501826
1999-04-01,Headline PCE,1.3545580383626685
1999-04-01,Core PCE,1.2182334924532938
1999-04-01,Cleveland median,2.434818309430881
1999-04-01,Dallas trimmed mean,1.7200597400909743
1999-05-01,Headline PCE,1.2821778686790424
1999-05-01,Core PCE,1.2170581100452011
1999-05-01,Cleveland median,2.4474502477461755
1999-05-01,Dallas trimmed mean,1.7692462515467469
1999-06-01,Headline PCE,1.3990259052728078
1999-06-01,Core PCE,1.3979934033480106
1999-06-01,Cleveland median,2.416369234683742
1999-06-01,Dallas trimmed mean,1.7300247415547716
1999-07-01,Headline PCE,1.4181101253344366
1999-07-01,Core PCE,1.2949838299043392
1999-07-01,Cleveland median,2.4428819818632235
1999-07-01,Dallas trimmed mean,1.7476870027109044
1999-08-01,Headline PCE,1.462563987174434
1999-08-01,Core PCE,1.146867746233184
1999-08-01,Cleveland median,2.4521741125488745
1999-08-01,Dallas trimmed mean,1.7840800803284367
1999-09-01,Headline PCE,1.8855446269013783
1999-09-01,Core PCE,1.4314169929253495
1999-09-01,Cleveland median,2.3918583125747546
1999-09-01,Dallas trimmed mean,1.7458086180778878
1999-10-01,Headline PCE,1.8336773233365733
1999-10-01,Core PCE,1.4066934477699817
1999-10-01,Cleveland median,2.33021068574854
1999-10-01,Dallas trimmed mean,1.7805448243477997
1999-11-01,Headline PCE,1.9206469547637113
1999-11-01,Core PCE,1.4859492803289953
1999-11-01,Cleveland median,2.296655004066281
1999-11-01,Dallas trimmed mean,1.7755086002219258
1999-12-01,Headline PCE,2.054756094140103
1999-12-01,Core PCE,1.4395971317532599
1999-12-01,Cleveland median,2.342514060220253
1999-12-01,Dallas trimmed mean,1.81625835198777
2000-01-01,Headline PCE,2.1891369506148664
2000-01-01,Core PCE,1.538671768242665
2000-01-01,Cleveland median,2.3184940016708566
2000-01-01,Dallas trimmed mean,1.8372142360757664
2000-02-01,Headline PCE,2.5687379130581007
2000-02-01,Core PCE,1.722370309616565
2000-02-01,Cleveland median,2.4254279692532634
2000-02-01,Dallas trimmed mean,1.9678583811818697
2000-03-01,Headline PCE,2.9308799641516714
2000-03-01,Core PCE,1.900870492094512
2000-03-01,Cleveland median,2.499297446110745
2000-03-01,Dallas trimmed mean,2.0923802906692544
2000-04-01,Headline PCE,2.3509901473026957
2000-04-01,Core PCE,1.706535814080297
2000-04-01,Cleveland median,2.5756293966306743
2000-04-01,Dallas trimmed mean,2.202117887648413
2000-05-01,Headline PCE,2.3689488050804925
2000-05-01,Core PCE,1.7185265881391842
2000-05-01,Cleveland median,2.569882206976388
2000-05-01,Dallas trimmed mean,2.1430240063562707
2000-06-01,Headline PCE,2.6842647509258626
2000-06-01,Core PCE,1.7421128562484824
2000-06-01,Cleveland median,2.5664252622850086
2000-06-01,Dallas trimmed mean,2.1781574635063095
2000-07-01,Headline PCE,2.6688143077328874
2000-07-01,Core PCE,1.7919734804227971
2000-07-01,Cleveland median,2.65655089996082
2000-07-01,Dallas trimmed mean,2.230454661716948
2000-08-01,Headline PCE,2.4754670954149702
2000-08-01,Core PCE,1.872572716656265
2000-08-01,Cleveland median,2.712782468272735
2000-08-01,Dallas trimmed mean,2.275163132336928
2000-09-01,Headline PCE,2.548096178546274
2000-09-01,Core PCE,1.8500209921854918
2000-09-01,Cleveland median,2.683682935389271
2000-09-01,Dallas trimmed mean,2.3001758400094587
2000-10-01,Headline PCE,2.514856126514914
2000-10-01,Core PCE,1.818476805970576
2000-10-01,Cleveland median,2.7432729637540234
2000-10-01,Dallas trimmed mean,2.3639873261372344
2000-11-01,Headline PCE,2.566327795685595
2000-11-01,Core PCE,1.900478158683839
2000-11-01,Cleveland median,2.7973542297744274
2000-11-01,Dallas trimmed mean,2.413957033610444
2000-12-01,Headline PCE,2.484779352143235
2000-12-01,Core PCE,1.8710878480466135
2000-12-01,Cleveland median,2.798457879263111
2000-12-01,Dallas trimmed mean,2.4292003119477386
2001-01-01,Headline PCE,2.7014432367977577
2001-01-01,Core PCE,2.005221651010686
2001-01-01,Cleveland median,2.841066123308721
2001-01-01,Dallas trimmed mean,2.471560557615618
2001-02-01,Headline PCE,2.537197196376596
2001-02-01,Core PCE,2.035879862930855
2001-02-01,Cleveland median,2.8242563967225465
2001-02-01,Dallas trimmed mean,2.4718152533814077
2001-03-01,Headline PCE,2.108700088429387
2001-03-01,Core PCE,1.9324643278618225
2001-03-01,Cleveland median,2.9096783415133274
2001-03-01,Dallas trimmed mean,2.5039281626484353
2001-04-01,Headline PCE,2.373236751810893
2001-04-01,Core PCE,2.0276880603615837
2001-04-01,Cleveland median,2.9143213115741418
2001-04-01,Dallas trimmed mean,2.4815847717874817
2001-05-01,Headline PCE,2.557649139514325
2001-05-01,Core PCE,1.9425144249434254
2001-05-01,Cleveland median,2.9757886481214086
2001-05-01,Dallas trimmed mean,2.590661150898967
2001-06-01,Headline PCE,2.391734685576367
2001-06-01,Core PCE,2.0921957353452427
2001-06-01,Cleveland median,3.022604106201655
2001-06-01,Dallas trimmed mean,2.5853692072191876
2001-07-01,Headline PCE,2.1017325092305867
2001-07-01,Core PCE,2.1221221221221214
2001-07-01,Cleveland median,3.055229950038239
2001-07-01,Dallas trimmed mean,2.670417641349431
2001-08-01,Headline PCE,2.0964644142072615
2001-08-01,Core PCE,2.0420948801002368
2001-08-01,Cleveland median,3.0841410290551607
2001-08-01,Dallas trimmed mean,2.618263774981642
2001-09-01,Headline PCE,1.3130959435436296
2001-09-01,Core PCE,1.2167067803146097
2001-09-01,Cleveland median,3.220963365767517
2001-09-01,Dallas trimmed mean,2.665812807107841
2001-10-01,Headline PCE,1.5318816994606976
2001-10-01,Core PCE,1.787326711637533
2001-10-01,Cleveland median,3.196125060130896
2001-10-01,Dallas trimmed mean,2.5733986509461744
2001-11-01,Headline PCE,1.3215681534308459
2001-11-01,Core PCE,1.814663114221716
2001-11-01,Cleveland median,3.2435438423651988
2001-11-01,Dallas trimmed mean,2.5471760229631286
2001-12-01,Headline PCE,1.062075069396954
2001-12-01,Core PCE,1.7387274051513089
2001-12-01,Cleveland median,3.234007631047646
2001-12-01,Dallas trimmed mean,2.530948273592017
2002-01-01,Headline PCE,0.665937116318787
2002-01-01,Core PCE,1.418280648055287
2002-01-01,Cleveland median,3.202570177386704
2002-01-01,Dallas trimmed mean,2.4550687517248377
2002-02-01,Headline PCE,0.679565078349853
2002-02-01,Core PCE,1.4328987225075593
2002-02-01,Cleveland median,3.1434165815580997
2002-02-01,Dallas trimmed mean,2.322975930475721
2002-03-01,Headline PCE,0.9433082406235371
2002-03-01,Core PCE,1.4485126761304628
2002-03-01,Cleveland median,3.1128566564797353
2002-03-01,Dallas trimmed mean,2.293336099670924
2002-04-01,Headline PCE,1.1877053213986528
2002-04-01,Core PCE,1.5696834362275212
2002-04-01,Cleveland median,3.1590305110897816
2002-04-01,Dallas trimmed mean,2.278841168213887
2002-05-01,Headline PCE,0.9882602639782192
2002-05-01,Core PCE,1.6586121762882868
2002-05-01,Cleveland median,3.0934549836741496
2002-05-01,Dallas trimmed mean,2.220088307606474
2002-06-01,Headline PCE,0.9362006409068044
2002-06-01,Core PCE,1.5933331586257538
2002-06-01,Cleveland median,3.0419460175847917
2002-06-01,Dallas trimmed mean,2.1846592007893406
2002-07-01,Headline PCE,1.1921635118487899
2002-07-01,Core PCE,1.5382604718029
2002-07-01,Cleveland median,2.976445900897275
2002-07-01,Dallas trimmed mean,2.087934951761696
2002-08-01,Headline PCE,1.402946319749887
2002-08-01,Core PCE,1.6877196190874315
2002-08-01,Cleveland median,2.932006188209499
2002-08-01,Dallas trimmed mean,2.1107911004240236
2002-09-01,Headline PCE,1.9328166748640712
2002-09-01,Core PCE,2.4356919519693037
2002-09-01,Cleveland median,2.802977663450349
2002-09-01,Dallas trimmed mean,2.07839359619409
2002-10-01,Headline PCE,1.7604514385630239
2002-10-01,Core PCE,1.805515693897263
2002-10-01,Cleveland median,2.8102967869048996
2002-10-01,Dallas trimmed mean,2.1361399802664067
2002-11-01,Headline PCE,1.929985021407461
2002-11-01,Core PCE,1.6976956125504472
2002-11-01,Cleveland median,2.785798570592405
2002-11-01,Dallas trimmed mean,2.143324446796484
2002-12-01,Headline PCE,2.1336730225707754
2002-12-01,Core PCE,1.7688863435205917
2002-12-01,Cleveland median,2.7761622474458107
2002-12-01,Dallas trimmed mean,2.1240378526055537
2003-01-01,Headline PCE,2.346515358407018
2003-01-01,Core PCE,1.7809056731407082
2003-01-01,Cleveland median,2.8215914119443823
2003-01-01,Dallas trimmed mean,2.1663618804919906
2003-02-01,Headline PCE,2.604621615183021
2003-02-01,Core PCE,1.7268690436002032
2003-02-01,Cleveland median,2.85794329383981
2003-02-01,Dallas trimmed mean,2.178335759771997
2003-03-01,Headline PCE,2.5896545807320166
2003-03-01,Core PCE,1.7689015691868804
2003-03-01,Cleveland median,2.73503550938446
2003-03-01,Dallas trimmed mean,2.1334701777025344
2003-04-01,Headline PCE,1.988696109358571
2003-04-01,Core PCE,1.598448108632411
2003-04-01,Cleveland median,2.6594635232809054
2003-04-01,Dallas trimmed mean,2.124471744635329
2003-05-01,Headline PCE,1.804807566005536
2003-05-01,Core PCE,1.6315510715531474
2003-05-01,Cleveland median,2.517872473624678
2003-05-01,Dallas trimmed mean,1.9944295842837931
2003-06-01,Headline PCE,1.7881272548376614
2003-06-01,Core PCE,1.5270719942218847
2003-06-01,Cleveland median,2.4540963429518854
2003-06-01,Dallas trimmed mean,1.9832955228032745
2003-07-01,Headline PCE,1.8627361145654646
2003-07-01,Core PCE,1.5741646501570443
2003-07-01,Cleveland median,2.369004490166347
2003-07-01,Dallas trimmed mean,1.9153638015945091
2003-08-01,Headline PCE,2.006715179702894
2003-08-01,Core PCE,1.488856060119474
2003-08-01,Cleveland median,2.3679796540337037
2003-08-01,Dallas trimmed mean,1.9436376769033785
2003-09-01,Headline PCE,2.1413387931821433
2003-09-01,Core PCE,1.4646283281177972
2003-09-01,Cleveland median,2.3755298873500834
2003-09-01,Dallas trimmed mean,1.9542401864658814
2003-10-01,Headline PCE,1.9682118170812686
2003-10-01,Core PCE,1.5659037904610642
2003-10-01,Cleveland median,2.331923359672359
2003-10-01,Dallas trimmed mean,1.8873799518014778
2003-11-01,Headline PCE,1.99617670390262
2003-11-01,Core PCE,1.6053460327213998
2003-11-01,Cleveland median,2.360852166354775
2003-11-01,Dallas trimmed mean,1.880871877360363
2003-12-01,Headline PCE,2.122877447350291
2003-12-01,Core PCE,1.6371007968076583
2003-12-01,Cleveland median,2.3426183914019276
2003-12-01,Dallas trimmed mean,1.8661277302718986
2004-01-01,Headline PCE,2.2124065750443833
2004-01-01,Core PCE,1.828987730061371
2004-01-01,Cleveland median,2.2392955712059717
2004-01-01,Dallas trimmed mean,1.8339708147131972
2004-02-01,Headline PCE,2.000619147124837
2004-02-01,Core PCE,1.853270026037677
2004-02-01,Cleveland median,2.155933036871204
2004-02-01,Dallas trimmed mean,1.898623428818297
2004-03-01,Headline PCE,1.8964297201672622
2004-03-01,Core PCE,1.8604888243239657
2004-03-01,Cleveland median,2.22400745167306
2004-03-01,Dallas trimmed mean,1.966134818985978
2004-04-01,Headline PCE,2.259224414573467
2004-04-01,Core PCE,2.0124489250391377
2004-04-01,Cleveland median,2.227583329599142
2004-04-01,Dallas trimmed mean,1.965240168309677
2004-05-01,Headline PCE,2.7095375722543196
2004-05-01,Core PCE,2.005745227139826
2004-05-01,Cleveland median,2.485024977577524
2004-05-01,Dallas trimmed mean,2.171870857588388
2004-06-01,Headline PCE,2.8909109656132443
2004-06-01,Core PCE,2.11006377194542
2004-06-01,Cleveland median,2.5694458527391646
2004-06-01,Dallas trimmed mean,2.2531655139951425
2004-07-01,Headline PCE,2.684537884239745
2004-07-01,Core PCE,1.9755433060888237
2004-07-01,Cleveland median,2.666550373570516
2004-07-01,Dallas trimmed mean,2.3691352552962712
2004-08-01,Headline PCE,2.391167919671105
2004-08-01,Core PCE,1.8999038023391108
2004-08-01,Cleveland median,2.6275086402875587
2004-08-01,Dallas trimmed mean,2.305723970618118
2004-09-01,Headline PCE,2.2739169847937575
2004-09-01,Core PCE,1.949086128877326
2004-09-01,Cleveland median,2.6363306044495687
2004-09-01,Dallas trimmed mean,2.2709146526409967
2004-10-01,Headline PCE,2.700011489410599
2004-10-01,Core PCE,1.982084279586175
2004-10-01,Cleveland median,2.5785100391852325
2004-10-01,Dallas trimmed mean,2.264860609862751
2004-11-01,Headline PCE,2.965626274989802
2004-11-01,Core PCE,2.062544098377188
2004-11-01,Cleveland median,2.4840585201328054
2004-11-01,Dallas trimmed mean,2.272755768501966
2004-12-01,Headline PCE,2.793715412505577
2004-12-01,Core PCE,2.066266500559962
2004-12-01,Cleveland median,2.437508879912002
2004-12-01,Dallas trimmed mean,2.3084095482603857
2005-01-01,Headline PCE,2.532030566855468
2005-01-01,Core PCE,2.1714300058992535
2005-01-01,Cleveland median,2.487157656479752
2005-01-01,Dallas trimmed mean,2.335522559137516
2005-02-01,Headline PCE,2.598732880610058
2005-02-01,Core PCE,2.175438596491233
2005-02-01,Cleveland median,2.57448930563298
2005-02-01,Dallas trimmed mean,2.4023219195790944
2005-03-01,Headline PCE,2.747509438250489
2005-03-01,Core PCE,2.2556108789751477
2005-03-01,Cleveland median,2.6251580687073357
2005-03-01,Dallas trimmed mean,2.422682707874941
2005-04-01,Headline PCE,2.8445038187180103
2005-04-01,Core PCE,2.1075091712210963
2005-04-01,Cleveland median,2.57445968017862
2005-04-01,Dallas trimmed mean,2.4173213033421774
2005-05-01,Headline PCE,2.56896638359882
2005-05-01,Core PCE,2.1768927877186854
2005-05-01,Cleveland median,2.423824542847953
2005-05-01,Dallas trimmed mean,2.3264880466258973
2005-06-01,Headline PCE,2.3411957760769724
2005-06-01,Core PCE,2.0863658418243602
2005-06-01,Cleveland median,2.421872326689538
2005-06-01,Dallas trimmed mean,2.287725775922638
2005-07-01,Headline PCE,2.6794318252925393
2005-07-01,Core PCE,2.114968809801937
2005-07-01,Cleveland median,2.327140705515788
2005-07-01,Dallas trimmed mean,2.224884535112409
2005-08-01,Headline PCE,3.0408025417156637
2005-08-01,Core PCE,2.158872119744103
2005-08-01,Cleveland median,2.3614765108549705
2005-08-01,Dallas trimmed mean,2.27458157654074
2005-09-01,Headline PCE,3.83002097273544
2005-09-01,Core PCE,2.1932652251537235
2005-09-01,Cleveland median,2.3326013407519923
2005-09-01,Dallas trimmed mean,2.2823800542636263
2005-10-01,Headline PCE,3.5513623707239503
2005-10-01,Core PCE,2.2652200269698426
2005-10-01,Cleveland median,2.456434462223541
2005-10-01,Dallas trimmed mean,2.409231396106563
2005-11-01,Headline PCE,2.938408578716661
2005-11-01,Core PCE,2.306030491944952
2005-11-01,Cleveland median,2.5544897283227925
2005-11-01,Dallas trimmed mean,2.4627477849623887
2005-12-01,Headline PCE,2.8836276778752676
2005-12-01,Core PCE,2.2808812832114853
2005-12-01,Cleveland median,2.6486742650044164
2005-12-01,Dallas trimmed mean,2.494985750186345
2006-01-01,Headline PCE,3.24693784221391
2006-01-01,Core PCE,2.14247982211522
2006-01-01,Cleveland median,2.6212679034847213
2006-01-01,Dallas trimmed mean,2.4691984758379135
2006-02-01,Headline PCE,3.022235369521269
2006-02-01,Core PCE,2.137706043956044
2006-02-01,Cleveland median,2.642288474387456
2006-02-01,Dallas trimmed mean,2.428356213049625
2006-03-01,Headline PCE,2.9136712749615867
2006-03-01,Core PCE,2.1679288449539342
2006-03-01,Cleveland median,2.573537125825979
2006-03-01,Dallas trimmed mean,2.362557234424287
2006-04-01,Headline PCE,3.1028271019448113
2006-04-01,Core PCE,2.362185479830387
2006-04-01,Cleveland median,2.6997464509424844
2006-04-01,Dallas trimmed mean,2.4265478071128825
2006-05-01,Headline PCE,3.3215348626437446
2006-05-01,Core PCE,2.408565958121443
2006-05-01,Cleveland median,2.8527394805881983
2006-05-01,Dallas trimmed mean,2.5036175642744922
2006-06-01,Headline PCE,3.5116279069767415
2006-06-01,Core PCE,2.5957882421760843
2006-06-01,Cleveland median,2.99009369911613
2006-06-01,Dallas trimmed mean,2.642450707099215
2006-07-01,Headline PCE,3.427345635375275
2006-07-01,Core PCE,2.5457554517134042
2006-07-01,Cleveland median,3.1911108122093594
2006-07-01,Dallas trimmed mean,2.80311841489673
2006-08-01,Headline PCE,3.3358825885866423
2006-08-01,Core PCE,2.6713519691645473
2006-08-01,Cleveland median,3.22541727080619
2006-08-01,Dallas trimmed mean,2.8302110123969726
2006-09-01,Headline PCE,2.080026932140626
2006-09-01,Core PCE,2.606005459508637
2006-09-01,Cleveland median,3.3315365738674814
2006-09-01,Dallas trimmed mean,2.9107943934985485
2006-10-01,Headline PCE,1.6769701698577535
2006-10-01,Core PCE,2.4969151484357894
2006-10-01,Cleveland median,3.295671877748532
2006-10-01,Dallas trimmed mean,2.8254523563451954
2006-11-01,Headline PCE,1.9246731063020945
2006-11-01,Core PCE,2.284218020344369
2006-11-01,Cleveland median,3.321505645409914
2006-11-01,Dallas trimmed mean,2.768681501884629
2006-12-01,Headline PCE,2.2867522344251796
2006-12-01,Core PCE,2.3156016827589525
2006-12-01,Cleveland median,3.2597629156749974
2006-12-01,Dallas trimmed mean,2.635087558005921
2007-01-01,Headline PCE,2.1332631024493054
2007-01-01,Core PCE,2.5004510193036253
2007-01-01,Cleveland median,3.4032367695057104
2007-01-01,Dallas trimmed mean,2.7444976157421337
2007-02-01,Headline PCE,2.3892132465543625
2007-02-01,Core PCE,2.556466816364278
2007-02-01,Cleveland median,3.4132054470557023
2007-02-01,Dallas trimmed mean,2.7745213056079336
2007-03-01,Headline PCE,2.5648986220237617
2007-03-01,Core PCE,2.3769893065418017
2007-03-01,Cleveland median,3.4960600779011344
2007-03-01,Dallas trimmed mean,2.8873366268312566
2007-04-01,Headline PCE,2.3307779164438074
2007-04-01,Core PCE,2.2109736879805126
2007-04-01,Cleveland median,3.427351392276364
2007-04-01,Dallas trimmed mean,2.8218566972817456
2007-05-01,Headline PCE,2.3529830134777967
2007-05-01,Core PCE,2.0756424607616566
2007-05-01,Cleveland median,3.2674041723260245
2007-05-01,Dallas trimmed mean,2.73721146361747
2007-06-01,Headline PCE,2.3176341212500944
2007-06-01,Core PCE,1.9872662913073214
2007-06-01,Cleveland median,3.066671473451322
2007-06-01,Dallas trimmed mean,2.581705048181007
2007-07-01,Headline PCE,2.1247260128685497
2007-07-01,Core PCE,2.0411069445103607
2007-07-01,Cleveland median,2.921212770296961
2007-07-01,Dallas trimmed mean,2.476408188152604
2007-08-01,Headline PCE,1.8737151248164423
2007-08-01,Core PCE,1.984841307437236
2007-08-01,Cleveland median,2.8314436580271263
2007-08-01,Dallas trimmed mean,2.393227595037729
2007-09-01,Headline PCE,2.5346870509528543
2007-09-01,Core PCE,2.102325801378697
2007-09-01,Cleveland median,2.7630977762503193
2007-09-01,Dallas trimmed mean,2.3342870479134774
2007-10-01,Headline PCE,3.088474888432387
2007-10-01,Core PCE,2.1835091943441114
2007-10-01,Cleveland median,2.8010328419629644
2007-10-01,Dallas trimmed mean,2.4125570412288653
2007-11-01,Headline PCE,3.599627055033011
2007-11-01,Core PCE,2.3358422008824107
2007-11-01,Cleveland median,2.7877571793738696
2007-11-01,Dallas trimmed mean,2.4921219673243087
2007-12-01,Headline PCE,3.471634208298056
2007-12-01,Core PCE,2.4033930254476985
2007-12-01,Cleveland median,2.9148053053422984
2007-12-01,Dallas trimmed mean,2.6850998478157777
2008-01-01,Headline PCE,3.3874068170097047
2008-01-01,Core PCE,2.1930442128977603
2008-01-01,Cleveland median,2.8890065642223703
2008-01-01,Dallas trimmed mean,2.6561702816284765
2008-02-01,Headline PCE,3.272922728175658
2008-02-01,Core PCE,2.0724053952791337
2008-02-01,Cleveland median,2.8017741879393725
2008-02-01,Dallas trimmed mean,2.5901499219688873
2008-03-01,Headline PCE,3.1911425710759715
2008-03-01,Core PCE,2.1697429059349247
2008-03-01,Cleveland median,2.7084990485012383
2008-03-01,Dallas trimmed mean,2.4725635939003183
2008-04-01,Headline PCE,3.1395186768258725
2008-04-01,Core PCE,2.0837226686600587
2008-04-01,Cleveland median,2.716238803583579
2008-04-01,Dallas trimmed mean,2.5026112500234206
2008-05-01,Headline PCE,3.28214393255044
2008-05-01,Core PCE,2.1489319504882474
2008-05-01,Cleveland median,2.7693356108149203
2008-05-01,Dallas trimmed mean,2.5317726260749396
2008-06-01,Headline PCE,3.811438939546278
2008-06-01,Core PCE,2.214095202599637
2008-06-01,Cleveland median,2.7297164876927837
2008-06-01,Dallas trimmed mean,2.5567088849264508
2008-07-01,Headline PCE,4.1356550235976925
2008-07-01,Core PCE,2.244499232451048
2008-07-01,Cleveland median,2.7671519013425723
2008-07-01,Dallas trimmed mean,2.616056185786505
2008-08-01,Headline PCE,3.980627306273064
2008-08-01,Core PCE,2.217938594453983
2008-08-01,Cleveland median,2.84565866393622
2008-08-01,Dallas trimmed mean,2.727244089689634
2008-09-01,Headline PCE,3.667838353206051
2008-09-01,Core PCE,2.043983277553238
2008-09-01,Cleveland median,2.7814754179780437
2008-09-01,Dallas trimmed mean,2.6900881957394773
2008-10-01,Headline PCE,2.6718431480336164
2008-10-01,Core PCE,1.6344021437811875
2008-10-01,Cleveland median,2.737583386263424
2008-10-01,Dallas trimmed mean,2.599256660519771
2008-11-01,Headline PCE,0.9250293343662008
2008-11-01,Core PCE,1.3902658335831006
2008-11-01,Cleveland median,2.6020747974318823
2008-11-01,Dallas trimmed mean,2.4824306436188124
2008-12-01,Headline PCE,0.12956901254774777
2008-12-01,Core PCE,1.1378278877128452
2008-12-01,Cleveland median,2.5378024289669696
2008-12-01,Dallas trimmed mean,2.391205965258166
2009-01-01,Headline PCE,-0.11110355304627717
2009-01-01,Core PCE,0.9059281457752206
2009-01-01,Cleveland median,2.33688297359717
2009-01-01,Dallas trimmed mean,2.249390746042309
2009-02-01,Headline PCE,-0.1312484442533446
2009-02-01,Core PCE,0.8878386748950362
2009-02-01,Cleveland median,2.3653721687153535
2009-02-01,Dallas trimmed mean,2.2868052984659215
2009-03-01,Headline PCE,-0.5257516782309608
2009-03-01,Core PCE,0.7624586429151918
2009-03-01,Cleveland median,2.3570266392219708
2009-03-01,Dallas trimmed mean,2.282866439087371
2009-04-01,Headline PCE,-0.5675739591662108
2009-04-01,Core PCE,0.9279176201372934
2009-04-01,Cleveland median,2.287291323969896
2009-04-01,Dallas trimmed mean,2.2217883023766234
2009-05-01,Headline PCE,-0.8892128279883451
2009-05-01,Core PCE,0.8223026759099525
2009-05-01,Cleveland median,2.2197559892751713
2009-05-01,Dallas trimmed mean,2.147301689876116
2009-06-01,Headline PCE,-1.0186246896812747
2009-06-01,Core PCE,0.7201458523245208
2009-06-01,Cleveland median,2.2685612791252225
2009-06-01,Dallas trimmed mean,2.0851698953818953
2009-07-01,Headline PCE,-1.4660091971854428
2009-07-01,Core PCE,0.6255829295479742
2009-07-01,Cleveland median,2.1944726498175413
2009-07-01,Dallas trimmed mean,1.9516542923432922
2009-08-01,Headline PCE,-1.1001197711041044
2009-08-01,Core PCE,0.6509440392611339
2009-08-01,Cleveland median,1.9513818707802955
2009-08-01,Dallas trimmed mean,1.6878829630711465
2009-09-01,Headline PCE,-1.0227486786264421
2009-09-01,Core PCE,0.725180443960241
2009-09-01,Cleveland median,1.8943264646164266
2009-09-01,Dallas trimmed mean,1.6754927767445622
2009-10-01,Headline PCE,0.013385238313020409
2009-10-01,Core PCE,1.239899535179731
2009-10-01,Cleveland median,1.7255782404033795
2009-10-01,Dallas trimmed mean,1.5499991183557853
2009-11-01,Headline PCE,1.4606120122357282
2009-11-01,Core PCE,1.3734764416954732
2009-11-01,Cleveland median,1.8846734454794927
2009-11-01,Dallas trimmed mean,1.5661353583604267
2009-12-01,Headline PCE,2.089718268292117
2009-12-01,Core PCE,1.509515521732709
2009-12-01,Cleveland median,1.8007850679979498
2009-12-01,Dallas trimmed mean,1.444773190440003
2010-01-01,Headline PCE,2.3017206156081187
2010-01-01,Core PCE,1.6909037117953432
2010-01-01,Cleveland median,1.783614003633076
2010-01-01,Dallas trimmed mean,1.438635888356572
2010-02-01,Headline PCE,2.116330183762713
2010-02-01,Core PCE,1.6986538111697342
2010-02-01,Cleveland median,1.5990676587976225
2010-02-01,Dallas trimmed mean,1.2535737063846426
2010-03-01,Headline PCE,2.372716033980197
2010-03-01,Core PCE,1.7769698346872644
