group,sample,target,lb,beta,rmse
5,80s,c_0_37,21,42,2.5923618196468716
5,80s,c_0_37,21,41,2.5324101152751632
5,80s,c_0_37,21,40,2.4748736688223234
5,80s,c_0_37,21,39,2.4164050018431573
5,80s,c_0_37,21,38,2.3599947738193263
5,80s,c_0_37,21,37,2.304308685651479
5,80s,c_0_37,21,36,2.2507337899399085
5,80s,c_0_37,21,35,2.198900256489706
5,80s,c_0_37,21,34,2.148400200957728
5,80s,c_0_37,21,33,2.098442589623805
5,80s,c_0_37,21,32,2.0507928652947043
5,80s,c_0_37,21,31,2.0035363945672837
5,80s,c_0_37,21,30,1.9580990720231501
5,80s,c_0_37,21,29,1.915095616252068
5,80s,c_0_37,21,28,1.8731403380549052
5,80s,c_0_37,21,27,1.8342166704683747
5,80s,c_0_37,21,26,1.7977277739986366
5,80s,c_0_37,21,25,1.763740993515166
5,80s,c_0_37,21,24,1.7346019099579877
5,80s,c_0_37,21,23,1.7084842579132402
5,80s,c_0_37,21,22,1.6884830070787613
5,80s,c_0_37,21,21,1.6722962278860727
5,80s,c_0_37,21,20,1.662656263558327
5,80s,c_0_37,21,19,1.6588933903633036
5,80s,c_0_37,21,18,1.6650568152856993
5,80s,c_0_37,21,17,1.6771674891381216
5,80s,c_0_37,21,16,1.6960728938947762
5,80s,c_0_37,21,15,1.725302391982262
5,80s,c_0_37,21,14,1.7646798105946473
5,80s,c_0_37,21,13,1.814440082825693
5,80s,c_0_37,21,12,1.876255316675968
5,80s,c_0_37,21,11,1.9535091252917574
5,80s,c_0_37,21,10,2.044702203340063
5,80s,c_0_37,21,9,2.1572125599415237
5,80s,c_0_37,21,8,2.2958603562029936
5,80s,c_0_37,21,7,2.4641161182773863
5,80s,c_0_37,21,6,2.6735011938577484
5,80s,c_0_37,21,5,2.9248508954650823
5,80s,c_0_37,21,4,3.2057551649122082
5,80s,c_0_37,21,3,3.521475579203539
5,80s,c_0_37,21,2,3.8939044053406087
5,80s,c_0_37,21,1,4.3787014781966
5,80s,c_0_37,21,0,5.408671296360856
5,80s,c_0_37,22,50,3.0182672933930164
5,80s,c_0_37,22,49,2.9512283104153503
5,80s,c_0_37,22,48,2.8869803985044693
5,80s,c_0_37,22,47,2.8222725153257913
5,80s,c_0_37,22,46,2.7580701244611605
5,80s,c_0_37,22,45,2.696460628768026
5,80s,c_0_37,22,44,2.635560806776583
5,80s,c_0_37,22,43,2.575894319739754
5,80s,c_0_37,22,42,2.516769737453613
5,80s,c_0_37,22,41,2.458515811413771
5,80s,c_0_37,22,40,2.402675413523683
5,80s,c_0_37,22,39,2.3460237086172753
5,80s,c_0_37,22,38,2.291494160096867
5,80s,c_0_37,22,37,2.237763930073107
5,80s,c_0_37,22,36,2.18628307065986
5,80s,c_0_37,22,35,2.1366127585121535
5,80s,c_0_37,22,34,2.088375903094686
5,80s,c_0_37,22,33,2.040876960494762
5,80s,c_0_37,22,32,1.995742972690799
5,80s,c_0_37,22,31,1.951233517686122
5,80s,c_0_37,22,30,1.9086783972248411
5,80s,c_0_37,22,29,1.8687792145112672
5,80s,c_0_37,22,28,1.8301760890822478
5,80s,c_0_37,22,27,1.794807270091901
5,80s,c_0_37,22,26,1.7621034755557294
5,80s,c_0_37,22,25,1.732142856593064
5,80s,c_0_37,22,24,1.7073109847770962
5,80s,c_0_37,22,23,1.685897278715755
5,80s,c_0_37,22,22,1.6708815422345666
5,80s,c_0_37,22,21,1.659986434290955
5,80s,c_0_37,22,20,1.6558475491287654
5,80s,c_0_37,22,19,1.6578509685501652
5,80s,c_0_37,22,18,1.670034548745915
5,80s,c_0_37,22,17,1.688235554769234
5,80s,c_0_37,22,16,1.7133902432181642
5,80s,c_0_37,22,15,1.7488662071567447
5,80s,c_0_37,22,14,1.7943752763466059
5,80s,c_0_37,22,13,1.8503091346536686
5,80s,c_0_37,22,12,1.9181480708575969
5,80s,c_0_37,22,11,2.001454550157073
5,80s,c_0_37,22,10,2.0985114155405165
5,80s,c_0_37,22,9,2.2168359228430963
5,80s,c_0_37,22,8,2.3613010227065843
5,80s,c_0_37,22,7,2.535284571048523
5,80s,c_0_37,22,6,2.7504941247860137
5,80s,c_0_37,22,5,3.0079501366857215
5,80s,c_0_37,22,4,3.294964083980193
5,80s,c_0_37,22,3,3.617056404742764
5,80s,c_0_37,22,2,3.996564355201675
5,80s,c_0_37,22,1,4.4901428910391825
5,80s,c_0_37,22,0,5.537484120240172
5,80s,c_0_37,23,50,2.9337816818441866
5,80s,c_0_37,23,49,2.8681140666230305
5,80s,c_0_37,23,48,2.805216618764852
5,80s,c_0_37,23,47,2.7419982132796625
5,80s,c_0_37,23,46,2.6792782469916365
5,80s,c_0_37,23,45,2.6192062056584606
5,80s,c_0_37,23,44,2.5598492184724506
5,80s,c_0_37,23,43,2.5017771640074704
5,80s,c_0_37,23,42,2.444305824502472
5,80s,c_0_37,23,41,2.3877606090585206
5,80s,c_0_37,23,40,2.333641447273198
5,80s,c_0_37,23,39,2.278819812285878
5,80s,c_0_37,23,38,2.226202690632161
5,80s,c_0_37,23,37,2.1744678789317144
5,80s,c_0_37,23,36,2.1251292546390084
5,80s,c_0_37,23,35,2.0776788740699383
5,80s,c_0_37,23,34,2.0317719499071973
5,80s,c_0_37,23,33,1.9868121385398068
5,80s,c_0_37,23,32,1.944277712479883
5,80s,c_0_37,23,31,1.9026138176049798
5,80s,c_0_37,23,30,1.863045344308847
5,80s,c_0_37,23,29,1.8263683301702833
5,80s,c_0_37,23,28,1.7912394740377404
5,80s,c_0_37,23,27,1.7595490011883559
5,80s,c_0_37,23,26,1.7307534580669481
5,80s,c_0_37,23,25,1.7049370460074833
5,80s,c_0_37,23,24,1.684518809448782
5,80s,c_0_37,23,23,1.6678955032436111
5,80s,c_0_37,23,22,1.6579255663429162
5,80s,c_0_37,23,21,1.652354334201577
5,80s,c_0_37,23,20,1.6537047772923161
5,80s,c_0_37,23,19,1.6614216288760368
5,80s,c_0_37,23,18,1.6795132197100757
5,80s,c_0_37,23,17,1.703646892385627
5,80s,c_0_37,23,16,1.7348411834604933
5,80s,c_0_37,23,15,1.7763111791117032
5,80s,c_0_37,23,14,1.8276608528474532
5,80s,c_0_37,23,13,1.8894585523428808
5,80s,c_0_37,23,12,1.9630023732906616
5,80s,c_0_37,23,11,2.0520317878350536
5,80s,c_0_37,23,10,2.1546310274555953
5,80s,c_0_37,23,9,2.2784544761213485
5,80s,c_0_37,23,8,2.428431334475748
5,80s,c_0_37,23,7,2.607873193227227
5,80s,c_0_37,23,6,2.8286631654079892
5,80s,c_0_37,23,5,3.092025726051753
5,80s,c_0_37,23,4,3.3850087561925375
5,80s,c_0_37,23,3,3.7133665221809484
5,80s,c_0_37,23,2,4.099868398379061
5,80s,c_0_37,23,1,4.602192916972741
5,80s,c_0_37,23,0,5.667045798452848
5,80s,c_0_37,24,50,2.8530211007780655
5,80s,c_0_37,24,49,2.7887283145126864
5,80s,c_0_37,24,48,2.727204546080603
5,80s,c_0_37,24,47,2.665505132420143
5,80s,c_0_37,24,46,2.604272882136049
5,80s,c_0_37,24,45,2.5457673600105295
5,80s,c_0_37,24,44,2.487996038040755
5,80s,c_0_37,24,43,2.4315556469712982
5,80s,c_0_37,24,42,2.375790240185086
5,80s,c_0_37,24,41,2.3210077293351756
5,80s,c_0_37,24,40,2.2686708890818195
5,80s,c_0_37,24,39,2.215743466680006
5,80s,c_0_37,24,38,2.1651130901712
5,80s,c_0_37,24,37,2.1154526940354392
5,80s,c_0_37,24,36,2.0683463080331443
5,80s,c_0_37,24,35,2.023208646418395
5,80s,c_0_37,24,34,1.979746683556708
5,80s,c_0_37,24,33,1.937435645547948
5,80s,c_0_37,24,32,1.897620220909204
5,80s,c_0_37,24,31,1.8589391911225464
5,80s,c_0_37,24,30,1.822495138975141
5,80s,c_0_37,24,29,1.7891883721444117
5,80s,c_0_37,24,28,1.7576793102682955
5,80s,c_0_37,24,27,1.7298095111348686
5,80s,c_0_37,24,26,1.705057303170732
5,80s,c_0_37,24,25,1.6835060848929597
5,80s,c_0_37,24,24,1.667597028737669
5,80s,c_0_37,24,23,1.6558442311838593
5,80s,c_0_37,24,22,1.6509618892662687
5,80s,c_0_37,24,21,1.65071822292999
5,80s,c_0_37,24,20,1.657508812408341
5,80s,c_0_37,24,19,1.670834911047561
5,80s,c_0_37,24,18,1.6946633102520763
5,80s,c_0_37,24,17,1.7245128435152086
5,80s,c_0_37,24,16,1.761476759385346
5,80s,c_0_37,24,15,1.8086258890887295
5,80s,c_0_37,24,14,1.865475908321677
5,80s,c_0_37,24,13,1.932767997692754
5,80s,c_0_37,24,12,2.0116369635306857
5,80s,c_0_37,24,11,2.1060046982876415
5,80s,c_0_37,24,10,2.2137820693050116
5,80s,c_0_37,24,9,2.3427569352803443
5,80s,c_0_37,24,8,2.4979216649602196
5,80s,c_0_37,24,7,2.68253520663626
5,80s,c_0_37,24,6,2.9086659474908876
5,80s,c_0_37,24,5,3.1777486808504207
5,80s,c_0_37,24,4,3.476552004882132
5,80s,c_0_37,24,3,3.811053400040654
5,80s,c_0_37,24,2,4.204480396447695
5,80s,c_0_37,24,1,4.715530144439271
5,80s,c_0_37,24,0,5.797997081419219
5,80s,c_0_37,25,50,2.775544311983111
5,80s,c_0_37,25,49,2.7126360883448806
5,80s,c_0_37,25,48,2.6525091465141832
5,80s,c_0_37,25,47,2.5923484825270364
5,80s,c_0_37,25,46,2.5326301809323066
5,80s,c_0_37,25,45,2.4757287749335384
5,80s,c_0_37,25,44,2.4195865117748068
5,80s,c_0_37,25,43,2.3648213660652924
5,80s,c_0_37,25,42,2.3108105891105177
5,80s,c_0_37,25,41,2.2578378343654495
5,80s,c_0_37,25,40,2.207341954381259
5,80s,c_0_37,25,39,2.1563774112362166
5,80s,c_0_37,25,38,2.107801585673059
5,80s,c_0_37,25,37,2.0602940103432967
5,80s,c_0_37,25,36,2.0155036086318123
5,80s,c_0_37,25,35,1.972767820136816
5,80s,c_0_37,25,34,1.9318489714093456
5,80s,c_0_37,25,33,1.8922824750192806
5,80s,c_0_37,25,32,1.8552837849376729
5,80s,c_0_37,25,31,1.8196990398219386
5,80s,c_0_37,25,30,1.7864896814019087
5,80s,c_0_37,25,29,1.756666489920497
5,80s,c_0_37,25,28,1.728890600102265
5,80s,c_0_37,25,27,1.704944527293018
5,80s,c_0_37,25,26,1.684327864883946
5,80s,c_0_37,25,25,1.6671175862624985
5,80s,c_0_37,25,24,1.6557676003827237
5,80s,c_0_37,25,23,1.6489135977758307
5,80s,c_0_37,25,22,1.649105330544382
5,80s,c_0_37,25,21,1.6541431581933475
5,80s,c_0_37,25,20,1.6662782576231105
5,80s,c_0_37,25,19,1.6850699616827207
5,80s,c_0_37,25,18,1.7144343698892457
5,80s,c_0_37,25,17,1.7497600831618265
5,80s,c_0_37,25,16,1.7922113732084037
5,80s,c_0_37,25,15,1.8447306306332032
5,80s,c_0_37,25,14,1.9067546408564229
5,80s,c_0_37,25,13,1.979201519650436
5,80s,c_0_37,25,12,2.0630570917990383
5,80s,c_0_37,25,11,2.1624214297234223
5,80s,c_0_37,25,10,2.275054912082147
5,80s,c_0_37,25,9,2.408875993897803
5,80s,c_0_37,25,8,2.568954768818852
5,80s,c_0_37,25,7,2.7585069611295543
5,80s,c_0_37,25,6,2.989778721686376
5,80s,c_0_37,25,5,3.2644230300775727
5,80s,c_0_37,25,4,3.5689275375631246
5,80s,c_0_37,25,3,3.909484384780877
5,80s,c_0_37,25,2,4.309775110622144
5,80s,c_0_37,25,1,4.8295469340030035
5,80s,c_0_37,25,0,5.929818836536475
5,80s,c_0_37,26,50,2.7019229383155636
5,80s,c_0_37,26,49,2.6403920111060604
5,80s,c_0_37,26,48,2.5816710682702384
5,80s,c_0_37,26,47,2.523055480978803
5,80s,c_0_37,26,46,2.4648618136658227
5,80s,c_0_37,26,45,2.409592377576652
5,80s,c_0_37,26,44,2.3551042003496154
5,80s,c_0_37,26,43,2.302046939380879
5,80s,c_0_37,26,42,2.2498311863010945
5,80s,c_0_37,26,41,2.1987130563677675
5,80s,c_0_37,26,40,2.1501153358135383
5,80s,c_0_37,26,39,2.101177519806187
5,80s,c_0_37,26,38,2.0547291727119856
5,80s,c_0_37,26,37,2.0094540343594747
5,80s,c_0_37,26,36,1.967060341449319
5,80s,c_0_37,26,35,1.9268122915714974
5,80s,c_0_37,26,34,1.8885337141336005
5,80s,c_0_37,26,33,1.8518001983140906
5,80s,c_0_37,26,32,1.817715064434869
5,80s,c_0_37,26,31,1.7853305636658474
5,80s,c_0_37,26,30,1.75545866202971
5,80s,c_0_37,26,29,1.7292188484689641
5,80s,c_0_37,26,28,1.7052704098880105
5,80s,c_0_37,26,27,1.6853257940690047
5,80s,c_0_37,26,26,1.6689046626554358
5,80s,c_0_37,26,25,1.6560752242193426
5,80s,c_0_37,26,24,1.6492922986376666
5,80s,c_0_37,26,23,1.647317916119559
5,80s,c_0_37,26,22,1.6525184247892375
5,80s,c_0_37,26,21,1.662733066322062
5,80s,c_0_37,26,20,1.6800611832523364
5,80s,c_0_37,26,19,1.7041240603009784
5,80s,c_0_37,26,18,1.738779545743152
5,80s,c_0_37,26,17,1.7793082226106016
5,80s,c_0_37,26,16,1.8269440633793474
5,80s,c_0_37,26,15,1.884511318185688
5,80s,c_0_37,26,14,1.9513758403691972
5,80s,c_0_37,26,13,2.02862945701927
5,80s,c_0_37,26,12,2.11713338107228
5,80s,c_0_37,26,11,2.2211598502005714
5,80s,c_0_37,26,10,2.3383332258890523
5,80s,c_0_37,26,9,2.476704909679922
5,80s,c_0_37,26,8,2.64143207397836
5,80s,c_0_37,26,7,2.8356970895173834
5,80s,c_0_37,26,6,3.0719223667927227
5,80s,c_0_37,26,5,3.3519829631556424
5,80s,c_0_37,26,4,3.6620858455642353
5,80s,c_0_37,26,3,4.008625671126062
5,80s,c_0_37,26,2,4.415742932842634
5,80s,c_0_37,26,1,4.944263940640975
5,80s,c_0_37,26,0,6.062488478071782
5,80s,c_0_37,27,50,2.6305677453925957
5,80s,c_0_37,27,49,2.570479042019777
5,80s,c_0_37,27,48,2.5132346705596813
5,80s,c_0_37,27,47,2.4562458339176008
5,80s,c_0_37,27,46,2.3996524770091394
5,80s,c_0_37,27,45,2.346100368094569
5,80s,c_0_37,27,44,2.293354688052888
5,80s,c_0_37,27,43,2.2420981131041624
5,80s,c_0_37,27,42,2.191779046911206
5,80s,c_0_37,27,41,2.1426166003457356
5,80s,c_0_37,27,40,2.0960235766453885
5,80s,c_0_37,27,39,2.049228405102605
5,80s,c_0_37,27,38,2.0050292512143866
5,80s,c_0_37,27,37,1.9621153728206535
5,80s,c_0_37,27,36,1.9222494487194386
5,80s,c_0_37,27,35,1.8846250982799044
5,80s,c_0_37,27,34,1.8491300049240642
5,80s,c_0_37,27,33,1.815373553360275
5,80s,c_0_37,27,32,1.7843434656519828
5,80s,c_0_37,27,31,1.7553079920767551
5,80s,c_0_37,27,30,1.7289162403229799
5,80s,c_0_37,27,29,1.706396599134551
5,80s,c_0_37,27,28,1.6864021496994226
5,80s,c_0_37,27,27,1.6705656351450824
5,80s,c_0_37,27,26,1.65842650729216
5,80s,c_0_37,27,25,1.650041506713701
5,80s,c_0_37,27,24,1.647852668456942
5,80s,c_0_37,27,23,1.6507517260946047
5,80s,c_0_37,27,22,1.6609078347413473
5,80s,c_0_37,27,21,1.6762006466142612
5,80s,c_0_37,27,20,1.6985738338071354
5,80s,c_0_37,27,19,1.7277217297572214
5,80s,c_0_37,27,18,1.7674367055998428
5,80s,c_0_37,27,17,1.8129144349006365
5,80s,c_0_37,27,16,1.8654583606663062
5,80s,c_0_37,27,15,1.9277868808978798
5,80s,c_0_37,27,14,1.999203688994215
5,80s,c_0_37,27,13,2.0809726479005413
5,80s,c_0_37,27,12,2.1738433496702143
5,80s,c_0_37,27,11,2.2822553706693967
5,80s,c_0_37,27,10,2.4037064367884855
5,80s,c_0_37,27,9,2.5463834883861565
5,80s,c_0_37,27,8,2.715539099131355
5,80s,c_0_37,27,7,2.914326422711499
5,80s,c_0_37,27,6,3.155350149293393
5,80s,c_0_37,27,5,3.4407153042785565
5,80s,c_0_37,27,4,3.756336661393989
5,80s,c_0_37,27,3,4.108796882307004
5,80s,c_0_37,27,2,4.522700938081631
5,80s,c_0_37,27,1,5.060019519005663
5,80s,c_0_37,27,0,6.19661282500232
5,80s,c_0_37,28,50,2.561139066080948
5,80s,c_0_37,28,49,2.502566654236119
5,80s,c_0_37,28,48,2.4468807935514056
5,80s,c_0_37,28,47,2.3916121569017164
5,80s,c_0_37,28,46,2.3367151564177226
5,80s,c_0_37,28,45,2.284973084290491
5,80s,c_0_37,28,44,2.2340653940890194
5,80s,c_0_37,28,43,2.18471343241708
5,80s,c_0_37,28,42,2.1364032883830664
5,80s,c_0_37,28,41,2.089312957034884
5,80s,c_0_37,28,40,2.0448409359220316
5,80s,c_0_37,28,39,2.0003194017579107
5,80s,c_0_37,28,38,1.958495780789777
5,80s,c_0_37,28,37,1.9180800455360987
5,80s,c_0_37,28,36,1.880881776612436
5,80s,c_0_37,28,35,1.8460218049602628
5,80s,c_0_37,28,34,1.813467367781559
5,80s,c_0_37,28,33,1.7828275857383393
5,80s,c_0_37,28,32,1.7549938144588118
5,80s,c_0_37,28,31,1.729450876435892
5,80s,c_0_37,28,30,1.7066704253530778
5,80s,c_0_37,28,29,1.68799269470931
5,80s,c_0_37,28,28,1.6720565668749778
5,80s,c_0_37,28,27,1.6604081502724217
5,80s,c_0_37,28,26,1.6526064528898359
5,80s,c_0_37,28,25,1.6486956632426815
5,80s,c_0_37,28,24,1.6510954080037041
5,80s,c_0_37,28,23,1.658837239024935
5,80s,c_0_37,28,22,1.6738783148612184
5,80s,c_0_37,28,21,1.6941402995298276
5,80s,c_0_37,28,20,1.7214171601979018
5,80s,c_0_37,28,19,1.7554763406388652
5,80s,c_0_37,28,18,1.8000429370376327
5,80s,c_0_37,28,17,1.8502509364393724
5,80s,c_0_37,28,16,1.907465865630671
5,80s,c_0_37,28,15,1.9743081194880345
5,80s,c_0_37,28,14,2.050029027439184
5,80s,c_0_37,28,13,2.1360600004706463
5,80s,c_0_37,28,12,2.2330586328990987
5,80s,c_0_37,28,11,2.3456297049066417
5,80s,c_0_37,28,10,2.4711542499887647
5,80s,c_0_37,28,9,2.6179562299307357
5,80s,c_0_37,28,8,2.791379170271592
5,80s,c_0_37,28,7,2.9945517672226916
5,80s,c_0_37,28,6,3.2402699077032624
5,80s,c_0_37,28,5,3.5308617354451166
5,80s,c_0_37,28,4,3.8519632162949247
5,80s,c_0_37,28,3,4.210278145637339
5,80s,c_0_37,28,2,4.630932030494359
5,80s,c_0_37,28,1,5.177037662697558
5,80s,c_0_37,28,0,6.332179946808193
5,80s,c_0_37,29,50,2.4946575695154487
5,80s,c_0_37,29,49,2.437593480481651
5,80s,c_0_37,29,48,2.3834724484668945
5,80s,c_0_37,29,47,2.329939106374656
5,80s,c_0_37,29,46,2.276762981867318
5,80s,c_0_37,29,45,2.226859344532001
5,80s,c_0_37,29,44,2.177827619537997
5,80s,c_0_37,29,43,2.1304238306236325
5,80s,c_0_37,29,42,2.084172211828702
5,80s,c_0_37,29,41,2.0392041753448558
5,80s,c_0_37,29,40,1.9969061446485321
5,80s,c_0_37,29,39,1.954715357379198
5,80s,c_0_37,29,38,1.915326544960186
5,80s,c_0_37,29,37,1.8774702200264852
5,80s,c_0_37,29,36,1.842999329925881
5,80s,c_0_37,29,35,1.8109727212818942
5,80s,c_0_37,29,34,1.7814155683850108
5,80s,c_0_37,29,33,1.7539488040775175
5,80s,c_0_37,29,32,1.7293630309553034
5,80s,c_0_37,29,31,1.7073613602538547
5,80s,c_0_37,29,30,1.6882310531010343
5,80s,c_0_37,29,29,1.6734232188436782
5,80s,c_0_37,29,28,1.6615604620063331
5,80s,c_0_37,29,27,1.6540939961771994
5,80s,c_0_37,29,26,1.6506007223530974
5,80s,c_0_37,29,25,1.6511086138302264
5,80s,c_0_37,29,24,1.6580072024557329
5,80s,c_0_37,29,23,1.670463698163406
5,80s,c_0_37,29,22,1.6902252261217912
5,80s,c_0_37,29,21,1.7152536106376555
5,80s,c_0_37,29,20,1.7472071473933173
5,80s,c_0_37,29,19,1.7859308391931503
5,80s,c_0_37,29,18,1.8350819302755355
5,80s,c_0_37,29,17,1.8897475131811496
5,80s,c_0_37,29,16,1.951360016751758
5,80s,c_0_37,29,15,2.022448164199706
5,80s,c_0_37,29,14,2.102221594608077
5,80s,c_0_37,29,13,2.1922840421970333
5,80s,c_0_37,29,12,2.2932060412283097
5,80s,c_0_37,29,11,2.409744746940764
5,80s,c_0_37,29,10,2.5391676923162385
5,80s,c_0_37,29,9,2.6899485030841346
5,80s,c_0_37,29,8,2.8675295909985246
5,80s,c_0_37,29,7,3.075025472138891
5,80s,c_0_37,29,6,3.325420981307018
5,80s,c_0_37,29,5,3.6212464413501713
5,80s,c_0_37,29,4,3.9478550605786253
5,80s,c_0_37,29,3,4.3122071979121674
5,80s,c_0_37,29,2,4.739874590942932
5,80s,c_0_37,29,1,5.295085835722192
5,80s,c_0_37,29,0,6.469361393965129
5,80s,c_0_37,30,50,2.431345966660218
5,80s,c_0_37,30,49,2.375798482185378
5,80s,c_0_37,30,48,2.3232639812373437
5,80s,c_0_37,30,47,2.2714890272592836
5,80s,c_0_37,30,46,2.2200683669658776
5,80s,c_0_37,30,45,2.1720401209006748
5,80s,c_0_37,30,44,2.12493179592722
5,80s,c_0_37,30,43,2.079535833969158
5,80s,c_0_37,30,42,2.0353902584819528
5,80s,c_0_37,30,41,1.992610387418702
5,80s,c_0_37,30,40,1.9525655890617564
5,80s,c_0_37,30,39,1.9127862482511875
5,80s,c_0_37,30,38,1.8759268130298137
5,80s,c_0_37,30,37,1.8407280101963808
5,80s,c_0_37,30,36,1.809084534666434
5,80s,c_0_37,30,35,1.7799948948711497
5,80s,c_0_37,30,34,1.7535301980143077
5,80s,c_0_37,30,33,1.7293411306776072
5,80s,c_0_37,30,32,1.7080970843195056
5,80s,c_0_37,30,31,1.6897296480491757
5,80s,c_0_37,30,30,1.6743243877599967
5,80s,c_0_37,30,29,1.6634428225179996
5,80s,c_0_37,30,28,1.6556863539266018
5,80s,c_0_37,30,27,1.6524087745809732
5,80s,c_0_37,30,26,1.6532050950012749
5,80s,c_0_37,30,25,1.6580813477371525
5,80s,c_0_37,30,24,1.6693978734712462
5,80s,c_0_37,30,23,1.6864604128922744
5,80s,c_0_37,30,22,1.7108062678569382
5,80s,c_0_37,30,21,1.7404367897083861
5,80s,c_0_37,30,20,1.7768763277909383
5,80s,c_0_37,30,19,1.8200497051166038
5,80s,c_0_37,30,18,1.8735467619519934
5,80s,c_0_37,30,17,1.9324265673138914
5,80s,c_0_37,30,16,1.998184663770836
5,80s,c_0_37,30,15,2.0732649842229853
5,80s,c_0_37,30,14,2.1568473568507214
5,80s,c_0_37,30,13,2.2506952728615053
5,80s,c_0_37,30,12,2.3553148483293653
5,80s,c_0_37,30,11,2.475609392260494
5,80s,c_0_37,30,10,2.6087547919992566
5,80s,c_0_37,30,9,2.7633521246949684
5,80s,c_0_37,30,8,2.9449515723788147
5,80s,c_0_37,30,7,3.1566525006749657
5,80s,c_0_37,30,6,3.4116564434190013
5,80s,c_0_37,30,5,3.712717208162084
5,80s,c_0_37,30,4,4.04487398669137
5,80s,c_0_37,30,3,4.415250750558505
5,80s,c_0_37,30,2,4.8498980611458915
5,80s,c_0_37,30,1,5.414227937222452
5,80s,c_0_37,30,0,6.607815335394304
5,80s,c_0_37,31,50,2.371199625562224
5,80s,c_0_37,31,49,2.317144758099005
5,80s,c_0_37,31,48,2.2661870438009624
5,80s,c_0_37,31,47,2.2161647257731527
5,80s,c_0_37,31,46,2.166513240539694
5,80s,c_0_37,31,45,2.1203769248419855
5,80s,c_0_37,31,44,2.0752265076072716
5,80s,c_0_37,31,43,2.031866171611367
5,80s,c_0_37,31,42,1.9898600908400044
5,80s,c_0_37,31,41,1.949310290366291
5,80s,c_0_37,31,40,1.9115615522004663
5,80s,c_0_37,31,39,1.8742386353974128
5,80s,c_0_37,31,38,1.839957843777804
5,80s,c_0_37,31,37,1.8074636669147934
5,80s,c_0_37,31,36,1.7786880391977167
5,80s,c_0_37,31,35,1.7525726690393024
5,80s,c_0_37,31,34,1.7292235487496972
5,80s,c_0_37,31,33,1.7083359297586906
5,80s,c_0_37,31,32,1.690450097866439
5,80s,c_0_37,31,31,1.6757196295884789
5,80s,c_0_37,31,30,1.6640324342736488
5,80s,c_0_37,31,29,1.6570637458936026
5,80s,c_0_37,31,28,1.6533768170686758
5,80s,c_0_37,31,27,1.6542267006987543
5,80s,c_0_37,31,26,1.6592250380041142
5,80s,c_0_37,31,25,1.66835217926078
5,80s,c_0_37,31,24,1.6839410295310961
5,80s,c_0_37,31,23,1.7054376787205625
5,80s,c_0_37,31,22,1.7341679261404623
5,80s,c_0_37,31,21,1.7681799619671423
5,80s,c_0_37,31,20,1.8088687343778005
5,80s,c_0_37,31,19,1.8562449661109404
5,80s,c_0_37,31,18,1.9138377361406758
5,80s,c_0_37,31,17,1.9766898572037215
5,80s,c_0_37,31,16,2.046359186565161
5,80s,c_0_37,31,15,2.1252013494623654
5,80s,c_0_37,31,14,2.212373756683641
5,80s,c_0_37,31,13,2.309806105650737
5,80s,c_0_37,31,12,2.417942807248496
5,80s,c_0_37,31,11,2.541825453296152
5,80s,c_0_37,31,10,2.6785439287896406
5,80s,c_0_37,31,9,2.836827961246029
5,80s,c_0_37,31,8,3.0223342692757305
5,80s,c_0_37,31,7,3.2381469555542814
5,80s,c_0_37,31,6,3.497699057063123
5,80s,c_0_37,31,5,3.8039634437966185
5,80s,c_0_37,31,4,4.141651490506439
5,80s,c_0_37,31,3,4.518068396859983
5,80s,c_0_37,31,2,4.959758873198326
5,80s,c_0_37,31,1,5.53333315125492
5,80s,c_0_37,31,0,6.7466514253325425
5,80s,c_0_37,32,50,2.3140932982693023
5,80s,c_0_37,32,49,2.2615757349953154
5,80s,c_0_37,32,48,2.212258638740504
5,80s,c_0_37,32,47,2.164050563806711
5,80s,c_0_37,32,46,2.1162518988761203
5,80s,c_0_37,32,45,2.072096664804705
5,80s,c_0_37,32,44,2.0289952365140285
5,80s,c_0_37,32,43,1.987759179577383
5,80s,c_0_37,32,42,1.9479889683810196
5,80s,c_0_37,32,41,1.909778435710403
5,80s,c_0_37,32,40,1.8744268985143981
5,80s,c_0_37,32,39,1.839671698686629
5,80s,c_0_37,32,38,1.808082141422449
5,80s,c_0_37,32,37,1.7784019249310483
5,80s,c_0_37,32,36,1.752594652395464
5,80s,c_0_37,32,35,1.7295602087639612
5,80s,c_0_37,32,34,1.709421830751846
5,80s,c_0_37,32,33,1.6919389042338553
5,80s,c_0_37,32,32,1.6775021313169929
5,80s,c_0_37,32,31,1.6664688021804368
5,80s,c_0_37,32,30,1.6585478313270368
5,80s,c_0_37,32,29,1.655512165891206
5,80s,c_0_37,32,28,1.6558897489372975
5,80s,c_0_37,32,27,1.6608299259615804
5,80s,c_0_37,32,26,1.6699672185385357
5,80s,c_0_37,32,25,1.6832470391309196
5,80s,c_0_37,32,24,1.7029871259564067
5,80s,c_0_37,32,23,1.7287769802982167
5,80s,c_0_37,32,22,1.7617203017988294
5,80s,c_0_37,32,21,1.7999237801871497
5,80s,c_0_37,32,20,1.844653393217992
5,80s,c_0_37,32,19,1.8960175020469523
5,80s,c_0_37,32,18,1.9574881927996253
5,80s,c_0_37,32,17,2.0240956482090597
5,80s,c_0_37,32,16,2.097463202625308
5,80s,c_0_37,32,15,2.1798869485879386
5,80s,c_0_37,32,14,2.2704906876567077
5,80s,c_0_37,32,13,2.371356632429698
